airbnb_id,night_price_native,night_price,weekly_price,monthly_price,cleaning_fee_native_price,num_of_baths,num_of_rooms,occupancy,nights_booked,rental_income,airbnb_neighborhood_id,airbnb_city,capacity_of_people,zip,property_type,room_type,reviews_count,num_of_beds,lat,lon,star_rating
33588223.0,65,65,0,0,35,1.0,1,5,76,988,275668.0,Tampa,3,3,Guesthouse,Entire home/apt,26,2,28.0034,-82.5787,5
33584142.0,75,64,0,0,85,1.0,2,45,14,896,274376.0,Tampa,4,3,Guest suite,Entire home/apt,8,2,27.9989,-82.4809,5
33575233.0,195,131,0,0,95,2.5,2,58,18,2358,125884.0,Tampa,4,3,Apartment,Entire home/apt,5,2,27.8725,-82.5297,5
33588796.0,68,95,0,0,5,1.0,1,7,86,2043,275681.0,Tampa,2,3,Guest suite,Entire home/apt,19,1,28.0422,-82.4043,5
33575558.0,69,59,0,0,5,1.0,1,29,9,531,124197.0,Tampa,2,3,Guest suite,Entire home/apt,6,1,28.0099,-82.4984,5
33577302.0,98,101,0,0,15,2.0,3,68,21,2121,126292.0,Tampa,8,3,House,Entire home/apt,8,4,28.0271,-82.4695,5
33579153.0,149,157,0,0,189,2.0,4,39,12,1884,126292.0,Tampa,8,3,House,Entire home/apt,3,5,28.0196,-82.4486,5
33577308.0,109,108,0,0,75,1.0,2,82,5,27,124243.0,Tampa,4,3,Apartment,Entire home/apt,31,2,27.9626,-82.4324,5
33575326.0,107,111,0,0,8,1.0,2,5,46,1702,269130.0,Tampa,4,3,House,Entire home/apt,21,2,27.9465,-82.4343,5
33580447.0,65,439,0,0,5,4.0,5,91,139,12204,126292.0,Tampa,12,3,House,Entire home/apt,13,6,28.0135,-82.4402,5
33574912.0,5,635,0,0,275,3.0,5,68,104,13208,125585.0,Tampa,14,3,House,Entire home/apt,14,9,27.9446,-82.3979,5
33575862.0,7,69,0,0,3,1.0,1,59,73,1259,126292.0,Tampa,3,3,Apartment,Entire home/apt,34,2,28.0131,-82.4379,5
33575584.0,6,59,0,0,49,1.0,1,68,21,1239,124197.0,Tampa,2,3,Guesthouse,Entire home/apt,21,1,28.0104,-82.4997,5
33581493.0,35,351,0,0,15,4.0,6,28,35,3071,124243.0,Tampa,12,3,House,Entire home/apt,6,7,27.9831,-82.4539,4
33590829.0,201,169,0,0,18,2.0,3,74,23,3887,275668.0,Tampa,8,3,House,Entire home/apt,12,8,27.9868,-82.5716,5
33575516.0,59,61,0,0,7,1.0,1,68,21,1281,126292.0,Tampa,3,3,Guest suite,Entire home/apt,7,2,28.0271,-82.4698,5
33575576.0,59,63,0,0,7,1.0,1,84,26,1638,126292.0,Tampa,2,3,Guest suite,Entire home/apt,14,1,28.0267,-82.4702,5
33580540.0,232,198,0,0,4,1.0,2,29,9,1782,124243.0,Tampa,4,3,Loft,Entire home/apt,6,2,27.962,-82.4545,5
33574932.0,119,109,0,0,125,1.0,2,59,73,1989,268882.0,Tampa,6,3,House,Entire home/apt,7,4,27.887,-82.5013,5
33578387.0,3,239,0,0,2,3.0,4,3,18,2151,124197.0,Tampa,12,3,House,Entire home/apt,5,4,27.9729,-82.4919,5
33576254.0,125,128,0,0,85,1.0,2,95,117,3744,272893.0,Tampa,4,3,House,Entire home/apt,26,2,27.9718,-82.4216,5
33581125.0,134,8,0,0,1,1.0,2,58,18,144,273756.0,Tampa,7,3,Condominium,Entire home/apt,15,4,28.0553,-82.4427,5
33580227.0,5,58,0,0,5,1.0,1,5,61,885,273756.0,Tampa,2,3,Serviced apartment,Entire home/apt,18,1,28.0207,-82.4907,5
33588850.0,85,86,0,0,25,1.0,1,29,44,757,275668.0,Tampa,3,3,Apartment,Entire home/apt,9,1,27.992,-82.5719,5
33577621.0,128,141,0,0,149,2.0,3,81,25,3525,124197.0,Tampa,8,3,House,Entire home/apt,7,6,27.9772,-82.4968,5
33576736.0,8,83,0,0,7,1.0,1,3,18,747,124197.0,Tampa,2,3,Townhouse,Entire home/apt,21,1,27.969,-82.5006,5
33581950.0,21,191,0,0,75,2.0,3,54,66,3152,273803.0,Tampa,1,3,House,Entire home/apt,8,5,27.8614,-82.5316,5
33575232.0,7,52,0,0,4,1.0,1,84,103,1339,126292.0,Tampa,2,3,Guesthouse,Entire home/apt,2,1,28.0454,-82.4673,5
33575252.0,74,54,0,0,2,1.0,1,76,116,1253,126292.0,Tampa,2,3,Guest suite,Entire home/apt,2,1,28.0007,-82.4677,5
33575355.0,56,55,0,0,2,1.0,1,46,28,77,124197.0,Tampa,2,3,Apartment,Entire home/apt,9,1,28.0067,-82.5198,5
33577179.0,135,106,0,0,6,1.0,2,37,45,1193,124197.0,Tampa,4,3,Bungalow,Entire home/apt,8,2,27.9617,-82.4932,5
33575654.0,145,16,0,0,155,2.0,4,41,63,2016,125884.0,Tampa,9,3,House,Entire home/apt,7,6,27.8814,-82.5272,5
33579519.0,183,178,0,0,15,2.0,3,59,36,3204,126292.0,Tampa,1,3,House,Entire home/apt,9,6,28.0206,-82.4679,5
33587550.0,5,5,0,0,15,1.0,1,61,56,933,275668.0,Tampa,2,3,Guest suite,Entire home/apt,12,1,28.0006,-82.5667,5
33575657.0,75,73,0,0,5,1.0,0,3,37,675,124243.0,Tampa,2,3,Guesthouse,Entire home/apt,3,1,27.9862,-82.4465,5
33575195.0,112,9,0,0,1,1.0,0,27,25,75,269130.0,Tampa,2,3,Apartment,Entire home/apt,4,1,27.9414,-82.4509,5
33575352.0,55,55,0,0,5,1.0,1,0,0,0,126292.0,Tampa,2,3,Guest suite,Entire home/apt,5,1,28.0173,-82.4745,5
33575038.0,85,86,0,0,5,1.0,1,8,12,206,268887.0,Tampa,2,3,Apartment,Entire home/apt,5,1,27.9495,-82.5094,5
33576953.0,9,94,0,0,4,1.0,1,95,347,2718,126709.0,Tampa,2,3,Guesthouse,Entire home/apt,196,1,27.9914,-82.4645,5
33580400.0,199,159,0,0,75,2.0,3,52,16,2544,268959.0,Tampa,6,3,House,Entire home/apt,4,3,27.9697,-82.4703,5
33577360.0,165,118,0,0,135,2.0,3,94,29,3422,124197.0,Tampa,8,3,House,Entire home/apt,4,3,27.9888,-82.4953,3
33578496.0,145,125,0,0,85,1.0,2,77,24,3,268959.0,Tampa,6,3,Guesthouse,Entire home/apt,4,3,27.9659,-82.4722,5
33575085.0,15,117,0,0,1,1.5,1,75,115,2691,125884.0,Tampa,4,3,Condominium,Entire home/apt,5,1,27.8858,-82.5277,5
33583519.0,65,66,0,0,4,1.0,1,42,13,858,274763.0,Tampa,2,3,Guest suite,Entire home/apt,4,1,28.0266,-82.408,5
33584630.0,234,153,0,0,175,2.0,4,48,15,2295,274763.0,Tampa,1,3,House,Entire home/apt,3,6,28.0297,-82.4111,4
33577704.0,195,147,0,0,21,2.0,3,71,22,3234,124197.0,Tampa,8,3,Bungalow,Entire home/apt,8,3,27.9889,-82.4976,5
33582862.0,395,337,0,0,35,3.5,5,67,102,6875,273756.0,Tampa,14,3,House,Entire home/apt,3,8,28.0587,-82.4779,5
33575022.0,85,65,0,0,95,1.0,1,84,51,1658,125649.0,Tampa,2,3,Apartment,Entire home/apt,7,1,27.9389,-82.4978,5
33582040.0,19,185,0,0,2,2.0,3,71,22,407,273000.0,Tampa,1,3,House,Entire home/apt,1,5,27.9587,-82.491,5
33577611.0,159,14,0,0,95,2.0,3,35,11,154,124197.0,Tampa,6,3,House,Entire home/apt,12,3,27.9996,-82.4933,5
33576740.0,9,9,0,0,5,1.0,1,48,15,135,126292.0,Tampa,2,3,Vacation home,Entire home/apt,9,1,28.0461,-82.4625,5
33582743.0,25,213,0,0,18,2.0,4,56,85,3621,273000.0,Tampa,11,3,House,Entire home/apt,14,6,27.9571,-82.4973,5
33575656.0,65,53,0,0,35,1.0,1,83,76,1343,269206.0,Tampa,2,3,Apartment,Entire home/apt,26,1,27.9873,-82.4776,5
33577388.0,166,11,0,0,85,2.0,3,82,101,2778,124243.0,Tampa,8,3,House,Entire home/apt,23,3,27.9637,-82.4481,5
33575144.0,2,124,0,0,12,2.0,2,34,31,1281,125884.0,Tampa,4,3,Apartment,Entire home/apt,8,2,27.8726,-82.5295,5
33575401.0,13,145,0,0,15,1.5,2,55,51,2465,125884.0,Tampa,4,3,Townhouse,Entire home/apt,1,2,27.8965,-82.5157,5
33579924.0,227,218,0,0,145,2.0,3,41,38,2761,126292.0,Tampa,8,3,House,Entire home/apt,2,4,28.0419,-82.4324,5
33577542.0,23,115,0,0,175,2.0,3,71,22,253,124243.0,Tampa,9,3,House,Entire home/apt,16,7,27.9844,-82.4578,5
33575530.0,59,62,0,0,35,1.0,1,54,5,1033,126709.0,Tampa,2,3,Guesthouse,Entire home/apt,3,1,27.9777,-82.4732,5
33582713.0,76,75,0,0,45,1.0,1,93,114,2138,274335.0,Tampa,2,3,Loft,Entire home/apt,23,1,28.0155,-82.4099,5
33582286.0,158,162,0,0,13,2.0,2,48,29,2349,273756.0,Tampa,6,3,House,Entire home/apt,6,3,28.0584,-82.4892,5
33575734.0,275,145,0,0,165,3.0,4,35,53,1537,268887.0,Tampa,8,3,House,Entire home/apt,4,4,27.9537,-82.5014,5
33575902.0,75,156,0,0,155,2.0,3,5,5,26,268887.0,Tampa,8,3,House,Entire home/apt,3,5,27.9616,-82.5096,5
33576473.0,82,93,0,0,3,1.0,1,48,44,1364,124243.0,Tampa,2,3,Guesthouse,Entire home/apt,36,1,27.9731,-82.4622,5
33577167.0,155,105,0,0,85,2.0,3,86,79,2765,124243.0,Tampa,6,3,House,Entire home/apt,25,3,27.9637,-82.4474,5
33590200.0,117,107,0,0,6,2.0,2,79,97,2595,275049.0,Tampa,5,3,House,Entire home/apt,3,4,28.0099,-82.5023,5
33584412.0,99,131,0,0,15,2.0,3,58,18,2358,274763.0,Tampa,6,3,House,Entire home/apt,5,3,28.0259,-82.4139,5
33577241.0,13,1,0,0,1,1.0,2,55,51,17,126292.0,Tampa,4,3,House,Entire home/apt,6,2,28.045,-82.4721,5
33576066.0,18,173,0,0,16,2.0,2,35,11,1903,268887.0,Tampa,7,3,Condominium,Entire home/apt,7,6,27.9646,-82.509,5
33578180.0,125,129,0,0,11,1.0,2,8,74,3182,124243.0,Tampa,3,3,Bungalow,Entire home/apt,14,2,27.9849,-82.4479,5
33574936.0,115,78,0,0,2,1.0,3,49,3,117,125585.0,Tampa,6,3,House,Entire home/apt,5,3,27.9417,-82.3703,5
33582783.0,3,3,0,0,15,3.0,4,57,7,525,273756.0,Tampa,8,3,House,Entire home/apt,1,4,28.036,-82.4802,5
33575817.0,95,117,0,0,89,1.0,1,42,13,1521,125649.0,Tampa,3,3,Apartment,Entire home/apt,11,2,27.9328,-82.4793,5
33575103.0,289,173,0,0,15,2.0,3,59,73,3157,268882.0,Tampa,6,3,House,Entire home/apt,13,4,27.8969,-82.4947,5
33575953.0,12,159,0,0,65,1.0,1,57,7,2783,268887.0,Tampa,3,3,Condominium,Entire home/apt,9,2,27.9632,-82.5154,5
33598169.0,84,83,0,0,6,1.0,2,62,57,1577,276539.0,Tampa,6,3,Apartment,Entire home/apt,2,3,28.0162,-82.5019,5
33574877.0,1,75,0,0,45,1.0,1,68,104,156,268882.0,Tampa,2,3,Guesthouse,Entire home/apt,33,1,27.8742,-82.5026,5
33589342.0,136,117,0,0,6,2.0,3,72,89,2603,275681.0,Tampa,6,3,House,Entire home/apt,14,4,28.0421,-82.3978,5
33578678.0,175,142,0,0,175,1.0,3,72,89,316,126292.0,Tampa,6,3,House,Entire home/apt,1,3,28.0001,-82.4506,5
33576665.0,305,283,0,0,25,2.0,3,1,16,906,125884.0,Tampa,8,3,House,Entire home/apt,3,3,27.8824,-82.5221,4
33574886.0,125,81,0,0,175,2.0,3,89,54,2187,268882.0,Tampa,8,3,House,Entire home/apt,5,3,27.8755,-82.5096,5
33578380.0,21,134,0,0,125,2.0,3,8,98,3283,126292.0,Tampa,6,3,House,Entire home/apt,12,4,28.0094,-82.4525,5
33577700.0,15,119,0,0,5,1.0,1,23,35,833,124243.0,Tampa,3,3,Apartment,Entire home/apt,4,1,27.9575,-82.4302,5
33584955.0,25,225,0,0,1,2.5,3,6,2,45,274763.0,Tampa,8,3,House,Entire home/apt,5,5,28.018,-82.3928,5
33579655.0,48,45,0,0,5,1.0,1,14,17,191,273756.0,Tampa,2,3,Guest suite,Entire home/apt,4,1,28.0502,-82.444,5
33587307.0,74,44,0,0,5,1.0,1,93,57,1254,275668.0,Tampa,3,3,Guest suite,Entire home/apt,1,2,27.9858,-82.5501,5
33582375.0,359,219,0,0,2,2.5,4,95,117,6406,273803.0,Tampa,8,3,House,Entire home/apt,15,4,27.8564,-82.5274,5
33577735.0,206,165,0,0,12,2.0,2,2,24,99,273148.0,Tampa,5,3,Apartment,Entire home/apt,7,2,27.9663,-82.5096,5
33576568.0,8,78,0,0,5,1.0,1,48,15,117,124197.0,Tampa,4,3,Condominium,Entire home/apt,8,1,27.9722,-82.4939,5
33576963.0,105,94,0,0,125,1.0,2,48,59,1387,126292.0,Tampa,6,3,Apartment,Entire home/apt,7,3,28.0088,-82.4701,5
33576344.0,115,8,0,0,1,1.0,2,41,38,1013,126292.0,Tampa,5,3,House,Entire home/apt,4,3,28.0071,-82.4597,5
33576146.0,198,205,0,0,15,2.0,3,45,14,287,125884.0,Tampa,6,3,House,Entire home/apt,4,3,27.8825,-82.5212,5
33578886.0,197,145,0,0,15,1.0,3,41,25,1813,124243.0,Tampa,6,3,Bungalow,Entire home/apt,4,4,27.9834,-82.4616,5
33583884.0,8,61,0,0,8,1.0,1,57,35,1068,274376.0,Tampa,3,3,Guesthouse,Entire home/apt,3,1,27.9981,-82.4827,5
33577249.0,175,109,0,0,145,1.5,3,58,18,1962,124197.0,Tampa,6,3,House,Entire home/apt,9,3,27.99,-82.5004,5
33591461.0,289,224,0,0,18,2.0,3,67,41,4592,275668.0,Tampa,1,3,House,Entire home/apt,1,4,28.0018,-82.6055,5
33591568.0,447,249,0,0,18,2.0,5,68,84,5229,275668.0,Tampa,16,3,Vacation home,Entire home/apt,9,9,27.998,-82.5845,5
33575261.0,61,54,0,0,4,1.0,1,85,105,1418,126292.0,Tampa,2,3,Guesthouse,Entire home/apt,27,1,28.0443,-82.4354,5
33577269.0,118,108,0,0,1,2.0,2,89,82,2952,124243.0,Tampa,6,3,Bungalow,Entire home/apt,18,2,27.9749,-82.4444,5
33576412.0,92,9,0,0,75,1.0,1,25,31,698,268959.0,Tampa,2,3,Apartment,Entire home/apt,4,2,27.9652,-82.4725,5
33588403.0,6,68,0,0,6,1.0,1,33,4,68,275668.0,Tampa,4,3,Vacation home,Entire home/apt,11,2,27.9993,-82.5802,5
33575864.0,298,154,0,0,14,2.0,4,51,63,2426,268887.0,Tampa,1,3,House,Entire home/apt,8,5,27.9482,-82.5068,5
33588623.0,122,79,0,0,1,2.0,2,79,48,1896,275668.0,Tampa,4,3,Apartment,Entire home/apt,3,2,27.9874,-82.5739,5
33577423.0,94,111,0,0,8,1.0,3,54,66,1832,124243.0,Tampa,5,3,House,Entire home/apt,11,3,27.9738,-82.4412,5
33580051.0,159,181,0,0,12,2.0,2,32,1,181,124243.0,Tampa,5,3,Apartment,Entire home/apt,5,3,27.9574,-82.4325,5
33576323.0,129,138,0,0,175,2.0,4,62,76,2622,272893.0,Tampa,9,3,House,Entire home/apt,12,4,27.9795,-82.4206,5
33583618.0,11,104,0,0,125,1.0,3,8,98,2548,274335.0,Tampa,5,3,House,Entire home/apt,1,4,28.0143,-82.4028,5
33581469.0,119,97,0,0,9,2.0,2,56,34,1649,273756.0,Tampa,6,3,House,Entire home/apt,7,3,28.054,-82.4699,5
33577200.0,99,99,0,0,125,2.0,3,52,16,1584,126292.0,Tampa,8,3,House,Entire home/apt,5,4,28.0331,-82.4705,5
33576504.0,225,232,0,0,99,2.0,3,35,11,2552,268887.0,Tampa,6,3,House,Entire home/apt,3,2,27.9186,-82.5114,5
33578524.0,225,137,0,0,225,2.0,2,23,7,959,126292.0,Tampa,7,3,House,Entire home/apt,9,4,28.0268,-82.4637,5
33577203.0,375,29,0,0,15,2.0,3,97,3,87,272929.0,Tampa,6,3,House,Entire home/apt,3,4,27.9198,-82.5164,5
33578306.0,195,231,0,0,15,3.0,4,54,66,3812,124197.0,Tampa,11,3,House,Entire home/apt,6,7,27.9633,-82.4954,5
33575111.0,112,72,0,0,115,1.0,1,57,7,126,125649.0,Tampa,2,3,Apartment,Entire home/apt,4,1,27.9369,-82.4983,4
33575310.0,95,91,0,0,115,1.0,1,1,31,2821,125649.0,Tampa,2,3,Apartment,Entire home/apt,3,1,27.9386,-82.4977,5
33577803.0,375,299,0,0,35,4.0,5,5,61,456,273356.0,Tampa,12,3,House,Entire home/apt,5,5,28.1583,-82.311,5
33579914.0,15,15,0,0,125,1.0,3,26,8,12,268959.0,Tampa,6,3,House,Entire home/apt,1,4,27.9522,-82.476,5
33575876.0,69,69,0,0,15,1.0,1,61,19,1311,126292.0,Tampa,2,3,Guest suite,Entire home/apt,9,1,28.0343,-82.4355,5
33587401.0,5,47,0,0,35,1.0,1,86,106,1246,275668.0,Tampa,2,3,Serviced apartment,Entire home/apt,1,1,27.9926,-82.566,5
33582817.0,27,303,0,0,25,2.0,3,52,16,4848,273756.0,Tampa,9,3,House,Entire home/apt,6,5,28.031,-82.4934,5
33577129.0,1,1,0,0,14,1.0,1,55,17,17,268959.0,Tampa,2,3,Apartment,Entire home/apt,15,1,27.947,-82.4773,5
33576092.0,249,2,0,0,145,2.0,3,13,16,8,125884.0,Tampa,1,3,House,Entire home/apt,8,5,27.8804,-82.526,5
33584950.0,8,74,0,0,4,1.0,1,62,38,1406,274376.0,Tampa,2,3,Serviced apartment,Entire home/apt,5,1,28.0003,-82.4788,5
33575737.0,68,7,0,0,55,1.0,1,48,59,1033,268959.0,Tampa,2,3,Guesthouse,Entire home/apt,4,1,27.9595,-82.4812,5
33588378.0,7,67,0,0,45,1.0,1,2,18,402,275668.0,Tampa,2,3,Guest suite,Entire home/apt,5,1,27.9993,-82.5679,5
33576160.0,216,181,0,0,155,2.5,3,41,25,2263,268887.0,Tampa,8,3,House,Entire home/apt,4,3,27.9465,-82.5219,5
33582325.0,6,65,0,0,35,1.0,0,93,86,1863,274335.0,Tampa,2,3,Loft,Entire home/apt,7,1,28.0149,-82.4115,5
33589504.0,104,112,0,0,85,1.0,1,0,0,0,275668.0,Tampa,4,3,Apartment,Entire home/apt,3,1,27.9932,-82.5531,5
33584831.0,9,72,0,0,7,1.0,2,0,0,0,274376.0,Tampa,4,3,House,Entire home/apt,7,2,28.0004,-82.49,5
33575592.0,265,156,0,0,89,1.0,1,39,48,1872,125884.0,Tampa,4,3,Apartment,Entire home/apt,4,2,27.8665,-82.5315,5
33583381.0,196,252,0,0,15,2.0,3,19,6,1512,268959.0,Tampa,6,3,House,Entire home/apt,5,4,27.9529,-82.48,5
33577028.0,87,97,0,0,15,1.0,2,52,16,1552,124197.0,Tampa,4,3,House,Entire home/apt,6,2,27.9748,-82.4886,5
33584278.0,139,123,0,0,15,2.0,3,37,34,1394,274763.0,Tampa,6,3,House,Entire home/apt,7,3,28.0329,-82.3859,5
33584964.0,249,227,0,0,165,2.0,3,61,19,4313,274763.0,Tampa,7,3,Bungalow,Entire home/apt,7,4,28.0135,-82.4172,5
33575236.0,159,2,0,0,2,2.5,3,59,54,36,268882.0,Tampa,8,3,Townhouse,Entire home/apt,4,4,27.873,-82.5104,5
33585674.0,7,81,0,0,7,1.0,1,81,25,2025,274376.0,Tampa,2,3,Guesthouse,Entire home/apt,13,1,28.0176,-82.4874,5
33584165.0,85,74,0,0,1,1.0,1,64,39,1443,274749.0,Tampa,4,3,Apartment,Entire home/apt,4,1,28.0646,-82.4323,5
33581169.0,83,81,0,0,115,1.0,1,77,24,1944,273756.0,Tampa,4,3,Apartment,Entire home/apt,5,1,28.0257,-82.4833,5
33583912.0,498,414,0,0,25,3.0,5,44,54,5589,126709.0,Tampa,14,3,House,Entire home/apt,5,7,27.9904,-82.4752,5
33576099.0,59,67,0,0,1,1.0,1,48,59,988,124197.0,Tampa,2,3,Guest suite,Entire home/apt,15,1,27.969,-82.4998,5
33587900.0,6,58,0,0,5,1.0,1,82,75,145,275681.0,Tampa,2,3,Guest suite,Entire home/apt,12,1,28.0437,-82.3983,5
33575789.0,105,68,0,0,85,1.0,2,93,57,1938,126292.0,Tampa,4,3,Guest suite,Entire home/apt,9,2,28.0093,-82.4567,5
33577793.0,119,12,0,0,11,1.0,2,84,77,308,124243.0,Tampa,6,3,House,Entire home/apt,14,4,27.9754,-82.4302,5
33575348.0,149,122,0,0,75,1.0,1,41,38,1545,268887.0,Tampa,5,3,Apartment,Entire home/apt,5,3,27.9583,-82.5216,5
33576722.0,99,97,0,0,135,1.0,2,32,1,97,124243.0,Tampa,4,3,House,Entire home/apt,3,2,27.9693,-82.4472,5
33578611.0,119,113,0,0,149,2.0,3,32,1,113,269206.0,Tampa,6,3,Guesthouse,Entire home/apt,5,3,27.9731,-82.4859,5
33577327.0,12,114,0,0,99,2.0,3,57,7,1995,124197.0,Tampa,6,3,House,Entire home/apt,2,3,27.9642,-82.494,5
33586153.0,2,92,0,0,95,2.0,2,49,45,138,274376.0,Tampa,6,3,Condominium,Entire home/apt,12,3,28.0107,-82.4784,5
33576302.0,8,8,0,0,5,1.5,2,86,79,2107,126292.0,Tampa,5,3,Townhouse,Entire home/apt,13,3,28.031,-82.4277,5
33590887.0,182,175,0,0,1,2.0,3,24,3,1313,275668.0,Tampa,6,3,House,Entire home/apt,6,3,28.0011,-82.568,5
33578033.0,171,176,0,0,175,2.5,3,26,8,1408,124197.0,Tampa,6,3,House,Entire home/apt,4,3,27.9662,-82.4894,5
33588035.0,68,62,0,0,55,1.0,1,41,38,785,275668.0,Tampa,2,3,Guest suite,Entire home/apt,1,1,27.9906,-82.5512,5
33579731.0,23,199,0,0,175,2.5,3,39,12,2388,126292.0,Tampa,7,3,House,Entire home/apt,4,5,28.0163,-82.4562,5
33578090.0,329,191,0,0,225,2.0,3,77,24,4584,124197.0,Tampa,8,3,House,Entire home/apt,9,4,27.9618,-82.4882,5
33577678.0,124,119,0,0,15,1.0,2,52,16,1904,124243.0,Tampa,4,3,Guesthouse,Entire home/apt,6,3,27.9692,-82.4579,5
33583758.0,72,59,0,0,4,1.0,1,34,42,62,274376.0,Tampa,3,3,Guest suite,Entire home/apt,12,2,28.0162,-82.4993,5
33576867.0,95,89,0,0,45,1.0,1,45,14,1246,124197.0,Tampa,3,3,Apartment,Entire home/apt,4,2,27.9639,-82.5,5
33579892.0,18,174,0,0,125,3.0,3,56,34,2958,124243.0,Tampa,6,3,House,Entire home/apt,5,3,27.976,-82.454,5
33577818.0,275,275,0,0,1,2.0,4,84,77,7058,273356.0,Tampa,8,3,House,Entire home/apt,3,4,28.1517,-82.3143,5
33575186.0,123,87,0,0,105,1.0,2,71,65,1885,269130.0,Tampa,4,3,Apartment,Entire home/apt,1,2,27.9456,-82.4331,5
33575130.0,135,1,0,0,8,1.0,2,52,32,16,268887.0,Tampa,6,3,Condominium,Entire home/apt,7,2,27.9597,-82.5074,5
33575444.0,131,125,0,0,125,1.0,2,71,22,275,269130.0,Tampa,3,3,Apartment,Entire home/apt,3,2,27.9397,-82.4524,5
33576255.0,9,79,0,0,75,1.0,2,57,35,1383,126292.0,Tampa,5,3,House,Entire home/apt,16,3,28.0394,-82.4629,5
33576187.0,96,87,0,0,8,1.0,1,8,49,2132,268959.0,Tampa,3,3,Apartment,Entire home/apt,3,1,27.9345,-82.4584,5
33578351.0,275,237,0,0,275,2.0,4,49,3,3555,124197.0,Tampa,8,3,Villa,Entire home/apt,5,6,27.9842,-82.4958,5
33576991.0,175,182,0,0,15,2.0,2,77,24,4368,125649.0,Tampa,6,3,Condominium,Entire home/apt,7,2,27.9324,-82.4771,5
33575203.0,129,9,0,0,105,1.0,2,85,78,234,269130.0,Tampa,4,3,Apartment,Entire home/apt,9,2,27.9439,-82.4337,5
33577288.0,425,352,0,0,16,2.0,3,82,75,88,272929.0,Tampa,6,3,House,Entire home/apt,6,4,27.8932,-82.5184,5
33576602.0,19,206,0,0,75,1.0,2,24,22,1511,272884.0,Tampa,6,3,House,Entire home/apt,3,3,27.9073,-82.5004,5
33575453.0,65,6,0,0,8,1.0,1,1,31,186,126292.0,Tampa,2,3,Guest suite,Entire home/apt,3,1,28.0462,-82.4566,5
33582649.0,175,223,0,0,199,2.5,4,52,16,3568,126709.0,Tampa,1,3,Villa,Entire home/apt,4,5,27.9662,-82.4665,5
33591200.0,23,2,0,0,15,2.0,4,23,7,14,275668.0,Tampa,8,3,House,Entire home/apt,3,5,27.9924,-82.5635,5
33576348.0,317,229,0,0,14,2.0,4,39,36,2748,125884.0,Tampa,12,3,House,Entire home/apt,4,6,27.9077,-82.5286,5
33576924.0,68,56,0,0,15,1.0,1,33,2,56,273000.0,Tampa,2,3,Serviced apartment,Entire home/apt,6,1,27.9683,-82.488,4
33578166.0,125,129,0,0,15,1.0,3,1,9,387,124243.0,Tampa,6,3,Bungalow,Entire home/apt,3,3,27.9673,-82.4292,5
33576497.0,75,76,0,0,3,1.0,1,38,35,887,124197.0,Tampa,3,3,Apartment,Entire home/apt,4,1,28.0067,-82.5198,5
33589971.0,2,139,0,0,15,2.0,3,68,21,2919,275681.0,Tampa,14,3,House,Entire home/apt,4,3,28.0445,-82.3997,5
33578327.0,99,108,0,0,12,1.0,2,58,18,1944,269206.0,Tampa,6,3,House,Entire home/apt,15,3,27.9669,-82.4839,5
33577073.0,99,1,0,0,12,1.0,2,33,3,1,268959.0,Tampa,6,3,House,Entire home/apt,15,3,27.9661,-82.4833,5
33577741.0,199,15,0,0,275,2.0,3,32,1,15,124197.0,Tampa,7,3,House,Entire home/apt,6,4,27.961,-82.493,5
33575470.0,69,51,0,0,1,1.0,1,52,48,816,268959.0,Tampa,2,3,Tiny house,Entire home/apt,6,1,27.9649,-82.4828,5
33588336.0,242,67,0,0,9,1.0,2,75,46,1541,275668.0,Tampa,4,3,Guesthouse,Entire home/apt,3,2,27.9901,-82.5538,5
33578235.0,13,13,0,0,6,1.0,2,0,0,0,126292.0,Tampa,6,3,House,Entire home/apt,5,5,28.0321,-82.4641,5
33575384.0,175,183,0,0,97,2.0,2,48,15,2745,269207.0,Tampa,12,3,Apartment,Entire home/apt,3,8,28.0868,-82.4179,5
33575496.0,84,7,0,0,49,1.0,1,74,45,1575,124243.0,Tampa,2,3,Guesthouse,Entire home/apt,12,1,27.9626,-82.4324,5
33577318.0,1,91,0,0,85,1.0,1,55,17,1547,269206.0,Tampa,4,3,Apartment,Entire home/apt,5,2,27.9564,-82.4848,5
33578048.0,179,119,0,0,6,1.0,1,66,4,238,268959.0,Tampa,4,3,Loft,Entire home/apt,3,3,27.9605,-82.482,4
33584442.0,165,134,0,0,11,1.0,3,8,49,3283,274763.0,Tampa,8,3,House,Entire home/apt,11,4,28.0303,-82.4057,5
33575013.0,15,148,0,0,125,2.0,4,35,32,1579,268882.0,Tampa,6,3,House,Entire home/apt,3,3,27.8925,-82.4932,5
33578133.0,98,94,0,0,85,1.0,1,45,14,1316,272997.0,Tampa,4,3,Apartment,Entire home/apt,9,6,27.954,-82.4946,5
33579637.0,47,44,0,0,3,1.0,1,71,65,953,273756.0,Tampa,2,3,Guesthouse,Entire home/apt,16,1,28.0571,-82.4562,5
33575587.0,152,148,0,0,55,1.0,1,68,21,3108,269130.0,Tampa,4,3,Apartment,Entire home/apt,3,2,27.952,-82.4474,5
33575462.0,125,125,0,0,75,1.0,1,3,1,125,268887.0,Tampa,2,3,Guesthouse,Entire home/apt,3,1,27.9235,-82.5276,5
